475,SANDTON CITY JHB,Burgerack Sandton (Halaal),-26.1093227,28.053005,2.9,ChIJn7KlxHFzlR4RECQVB52Ci3k
475,SANDTON CITY JHB,18muller Street,,south,buccheuch,,-26.1093227,28.053005,0,ChIJqV1sus5zlR4Rgg8l9geGkdU
475,SANDTON CITY JHB,Cinnabon,-26.1082,28.0507,0,ChIJtxjKhphzlR4RJ-6Ha9C_vBU
475,SANDTON CITY JHB,Alice & Fifth,-26.1074552,28.05176479999999,4.3,ChIJsSL4c65zlR4R2zYKTsRlnAQ
475,SANDTON CITY JHB,ANAT,-26.1082,28.0506,5,ChIJFT_ZE6lzlR4R8sQFFNpTKcM
475,SANDTON CITY JHB,McDonald's,-26.1082,28.0506,0,ChIJl67sNT5zlR4R6hI9Yv6dCW8
475,SANDTON CITY JHB,Steers,-26.1082,28.0506,0,ChIJ19hbC_9zlR4RkY14LJRA49Q
475,SANDTON CITY JHB,KAUAI,-26.1082,28.0506,0,ChIJOcka81FzlR4RWFcqO5r3rmY
475,SANDTON CITY JHB,Hombaze African Cuisine - Legacy Corner,-26.1073393,28.053003,4.3,ChIJGV3S38BzlR4RQw4q8GxtgT4
475,SANDTON CITY JHB,Cilantros,-26.1081855,28.0539448,4.4,ChIJ9ePecC1zlR4R6fjhYMit9qI
475,SANDTON CITY JHB,Naxillum Lounge,-26.10779999999999,28.0537,0,ChIJgUkoAzxzlR4R5EC9SGT1Iw4
475,SANDTON CITY JHB,San Antonio Spur Steak Ranch (Halaal),-26.10885200000001,28.0541605,4.3,ChIJT8vJLC1zlR4RHtHkVFF9Wks
475,SANDTON CITY JHB,Pappas On The Square,-26.1071809,28.0527303,4.3,ChIJAd4wNTxzlR4RigVNeMvg0pc
475,SANDTON CITY JHB,KAUAI Virgin Active Sandton CBD,-26.1071466,28.0514068,1,ChIJjWX5JT1zlR4R4dk3xU02rTE
475,SANDTON CITY JHB,Atrium AT the Towers,-26.107,28.0521,0,ChIJ8Z77CdNzlR4R1ok361ijBBA
475,SANDTON CITY JHB,Europa Food Emporium,-26.1108,28.0527,0,ChIJc477MSkNlR4Rm_WciJQUPqM
475,SANDTON CITY JHB,Ocean Basket,-26.1108,28.0528,0,ChIJqS30N2YNlR4RQzU6NhPgW3U
473,EASTGATE JHB,Piatto Eastgate,-26.1803517,28.1166865,4.2,ChIJg6GW6wESlR4Rn4BxXajeoY8
473,EASTGATE JHB,KFC Eastgate,-26.1809634,28.1171874,3.6,ChIJJTr3YgESlR4RD18255c3RXE
473,EASTGATE JHB,Wichita Spur Steak Ranch,-26.1801539,28.118207,3.9,ChIJDSwmJgISlR4RTDwJTjWK8r4
473,EASTGATE JHB,Anat Eastgate,-26.1803885,28.1172088,3.5,ChIJg6GW6wESlR4RgugV2n443Gk
473,EASTGATE JHB,Global Wrapps - Eastgate,-26.1804202,28.11721469999999,0,ChIJg6GW6wESlR4Rxu7rxzax7HY
473,EASTGATE JHB,Wimpy,-26.1783063,28.118766,3.5,ChIJkRU50QESlR4RfjvDi0DOdLE
473,EASTGATE JHB,Sausage Saloon & London Pie,-26.1804684,28.11724379999999,3,ChIJg6GW6wESlR4RiQfyOPZk588
473,EASTGATE JHB,Flame & Grill,-26.1805816,28.1169468,4,ChIJyUZmngESlR4R3tQ7B4a0sdo
473,EASTGATE JHB,Debonairs Pizza,-26.1807372,28.117295,3.4,ChIJg6GW6wESlR4R_Mwx9rABpOE
473,EASTGATE JHB,McDonald's Eastgate,-26.1794202,28.1169033,3.6,ChIJg6GW6wESlR4RoYpq9Vas1H4
473,EASTGATE JHB,Ocean Basket Eastgate Mall,-26.1776302,28.1178654,3.9,ChIJJ9OUbQESlR4RnuAiLSgB6p0
473,EASTGATE JHB,PRIMI Eastgate,-26.1804685,28.117244,4.2,ChIJg6GW6wESlR4Rvs2wmaR3BfA
473,EASTGATE JHB,Plaka Restaurant Eastgate,-26.1803351,28.1171988,4.3,ChIJg6GW6wESlR4RW6YFcSYWSx8
473,EASTGATE JHB,KAUAI Virgin Active Eastgate,-26.1787379,28.117177,3.7,ChIJEeCZQwESlR4Rv86Jm0zR7DQ
473,EASTGATE JHB,PRIMI Piatti,-26.1793,28.1168,4.5,ChIJdW6PvmgTlR4R9qJQB-RzVdE
473,EASTGATE JHB,Fish And Chips,-26.1793,28.1167,0,ChIJh3sEmNsTlR4RjfLqLzskN3s
473,EASTGATE JHB,Piatto,-26.1783,28.1159,0,ChIJ_7_cyrMTlR4RCEbWjC-4r9U
473,EASTGATE JHB,SAUSAGE SALOONS,-26.1794,28.1163,0,ChIJh9chVb0TlR4R8uqLS8u0CQA
473,EASTGATE JHB,Fishaways,-26.1797535,28.1169202,3.3,ChIJzUnLCVITlR4RZaVg64cyzf4
473,EASTGATE JHB,Pizzeria Italia,-26.17745,28.11572,4.8,ChIJvVT30AYSlR4RKv2uNTW20dk
473,EASTGATE JHB,Mozambik Eastgate,-26.1802697,28.1171863,4.1,ChIJqxnsoqUTlR4RQMxd2ojVFtQ
473,EASTGATE JHB,Ocean Basket,-26.1802,28.1161,0,ChIJA_Z_SF4TlR4RtRomiaqj-ec
473,EASTGATE JHB,Tasty Gallos Eastgate,-26.18038799999999,28.1172088,4.8,ChIJM2tYTHATlR4Rv1DyfPPqVcw
473,EASTGATE JHB,Cinnabon Eastgate,-26.18038799999999,28.1172088,4.5,ChIJDbnQHiwTlR4RmAHiugc-tU0
473,EASTGATE JHB,Simply Asia Eastgate,-26.1803885,28.1172088,4.2,ChIJ1e8HgAESlR4Ra5zWvjCToaY
473,EASTGATE JHB,Adega Express,-26.1803935,28.117173,3.8,ChIJu9rengESlR4RcrxpgvFh4y0
473,EASTGATE JHB,Steers,-26.1804682,28.1172437,3.6,ChIJl3KiSQwTlR4RGskHBV7BxJ8
473,EASTGATE JHB,KAUAI,-26.1803,28.1159,0,ChIJlzwZL1ATlR4RjtXbsUZuQy4
473,EASTGATE JHB,Wichita Spur,-26.1803,28.1159,0,ChIJI1XN6ykTlR4RSIl5pu7Y1pM
473,EASTGATE JHB,Nando's,-26.1793,28.1148,5,ChIJw-3rghoTlR4R0T8fB3f71ug
473,EASTGATE JHB,ANAT,-26.1793,28.1148,0,ChIJmx3sYNUTlR4R4UU34g_BvVM
473,EASTGATE JHB,Baglio's,-26.1793,28.1148,0,ChIJWf2_p-MTlR4RafF_S6rUlBU
473,EASTGATE JHB,LONDON PIE CO,-26.1793,28.1148,0,ChIJY_hfYEsTlR4RTgcaviHIUIU
473,EASTGATE JHB,Wimpy,-26.1793,28.1148,0,ChIJ3T6RtjwTlR4RTvapH5VPgxg
473,EASTGATE JHB,Steers,-26.1793,28.1148,3.3,ChIJ745ovKgTlR4RwT10gPzbwoM
473,EASTGATE JHB,Forno Italiano - Eastgate Shopping Centre,-26.1807016,28.1171086,3,ChIJmYTnPQUTlR4RfNkrYDcYsvg
473,EASTGATE JHB,Nando's Eastgate,-26.180904,28.116905,4,ChIJjQvZLv8NlR4ROrcAON4hJfs
473,EASTGATE JHB,The Cypriot Club,-26.1769465,28.118915,4.5,ChIJ_VxPDwQSlR4RpzbkMpMd9rs
473,EASTGATE JHB,Prim,-26.1810059,28.1165289,0,ChIJL3tSSD4TlR4RzCr8Bv7QSC4
473,EASTGATE JHB,Garden Grill,-26.1781,28.113,0,ChIJBTONy1kTlR4RnMRduArueqk
473,EASTGATE JHB,Calisto's Bedfordview,-26.1792688,28.112057,3.9,ChIJFfglait1lR4RldgwHdCMwy0
127,CANAL WALK CT,John Dory's Century City,-33.892521,18.509978,4.1,ChIJI6-aXQVczB0Rnyjbe-3LqPc
127,CANAL WALK CT,Mugg & Bean,-33.8937503,18.51090749999999,3.7,ChIJR04A6g9czB0RmJhyAsVU9rg
127,CANAL WALK CT,Nando's Century City,-33.892633,18.510768,3.8,ChIJFeCE5g9czB0Rq8K-LPg93vw
127,CANAL WALK CT,Steers,-33.892481,18.510679,2.8,ChIJF3XkHxBczB0RVILr9uJi8vs
127,CANAL WALK CT,Dros,-33.89238,18.510593,3.5,ChIJFeCE5g9czB0RQ6557RzTABE
127,CANAL WALK CT,Anat Canal Walk,-33.8925344,18.510729,3,ChIJMU7C3w9czB0RXzsOWp_VGu0
127,CANAL WALK CT,McDonald's Century City,-33.892342,18.510464,3.8,ChIJFeCE5g9czB0R8_gOJzCg_cg
127,CANAL WALK CT,Simply Asia Canal Walk,-33.8927181,18.5103744,3.2,ChIJhxyWIBBczB0R3KBHqN4AZ90
127,CANAL WALK CT,DEBONAIRS PIZZA,-33.89275,18.510319,3.1,ChIJFeCE5g9czB0Rd7WNL6wnJc8
127,CANAL WALK CT,Burger King Canal Walk,-33.89263520000001,18.5101401,3.8,ChIJpctkIhBczB0RbJqV6GUzQjQ
127,CANAL WALK CT,Marcel's Frozen Yoghurt,-33.893049,18.5107849,4.1,ChIJFeCE5g9czB0RsJLmGL_yHBU
127,CANAL WALK CT,Magnifico Bistro,-33.89308369999999,18.5108602,4.2,ChIJFeCE5g9czB0R_e0Q37MvV_4
127,CANAL WALK CT,Ocean Basket Century City,-33.8933747,18.5108263,4.1,ChIJFeCE5g9czB0RCgFDR-2gyqU
127,CANAL WALK CT,La Rocca,-33.8940977,18.5099194,3.8,ChIJ04JdzRFczB0RkogyxPBxOZ0
127,CANAL WALK CT,PRIMI Century City,-33.89215579999999,18.5118698,3.9,ChIJjRpAHxBczB0Rx7bEWfXpmyE
127,CANAL WALK CT,Cape Town Fish Market Canal Walk,-33.8922461,18.5103488,4.1,ChIJR04A6g9czB0RzcUcIgCZrt4
127,CANAL WALK CT,Col'Cacchio - Canal Walk (Halaal),-33.8927693,18.5121174,4.1,ChIJWesyPQ5czB0RBjpfeneYbcA
127,CANAL WALK CT,Panarottis Century City,-33.89257190000001,18.5126685,4,ChIJNQUbOw9czB0RfE8XXJwt8Vc
127,CANAL WALK CT,Knife Restaurant,-33.8941426,18.5075311,4.2,ChIJN9ov_RBczB0RKcuWC5KCP8g
127,CANAL WALK CT,Mexico Spur Steak Ranch,-33.8927043,18.5102362,3.8,ChIJwyVLpQ9czB0Rp7THowrjwiM
127,CANAL WALK CT,SUBWAY,-33.892457,18.5106437,3.9,ChIJmSyKhl5dzB0RDYFQcJ6yL4c
127,CANAL WALK CT,Fishaways Canal Walk,-33.8926666,18.5104186,2.1,ChIJ6clZGbVdzB0RE3xSLJwXCT8
127,CANAL WALK CT,Jakura,-33.8927228,18.5107235,2.9,ChIJqSqaIBBczB0R-cMja7I1YqU
127,CANAL WALK CT,KFC,-33.8926855,18.5103334,0,ChIJxc710s9dzB0REDRiN-5FX1w
127,CANAL WALK CT,Guacamole,-33.89276900000001,18.5104555,3.5,ChIJe0sELfddzB0RDkprPLTgKHY
127,CANAL WALK CT,jakura sushi express century city canal walk,-33.8923914,18.5102272,3.5,ChIJfQvjjbFdzB0Roptkc1W85yM
127,CANAL WALK CT,Krispy,-33.8926661,18.5109812,0,ChIJQXn5-vNdzB0RTXqrH4_8Lls
127,CANAL WALK CT,Tong Lok Canal Walk,-33.8924625,18.5110593,0,ChIJgZdfRNxdzB0RZpKShP-I578
127,CANAL WALK CT,House of Coffees - Canal Walk,-33.8925692,18.5111281,0,ChIJUduBQQVczB0RPikpGc2Ua_k
127,CANAL WALK CT,Sweetbeet,-33.8928242,18.51107,4.8,ChIJlxBTMKxdzB0RvfZE69PSJeo
127,CANAL WALK CT,Nü Health Food Canal Walk,-33.89308369999999,18.5102391,3.5,ChIJeacPzRFczB0R5l8no_YPHTY
127,CANAL WALK CT,KFC,-33.8931,18.5111,3.7,ChIJjTCpvr1dzB0RKV3jcxe6CP0
127,CANAL WALK CT,Simply Asia,-33.8931,18.5111,0,ChIJL_fsNGxdzB0RnAddKmOtv68
127,CANAL WALK CT,RocoMamas Canal Walk,-33.893175,18.5114884,3.8,ChIJn_rlOf1dzB0R-EAkyVAyvms
127,CANAL WALK CT,Steelies Fast Foods,-33.8929226,18.5117276,4.8,ChIJW4IoVlZnzB0R2QOHXzc0hP8
127,CANAL WALK CT,Boerewors King,-33.8923817,18.5092317,3.8,ChIJoWCw94BdzB0RlCL8894VyKg
127,CANAL WALK CT,Seven Spices - Indian Cuisine,-33.8923817,18.5092317,3,ChIJGdOmYhBczB0R8o1nzEVenK8
127,CANAL WALK CT,The Burner,-33.890938,18.5106215,4.3,ChIJT5vW72ldzB0RIT6Ln8EbZAk
127,CANAL WALK CT,Wimpy,-33.8930582,18.5123428,0,ChIJFad2z7NdzB0RsMfd6sZBaTs
127,CANAL WALK CT,King Pie,-33.8930582,18.5123428,3.2,ChIJzZa2hvJdzB0RNT2QsUVbzNM
127,CANAL WALK CT,Smooch Real Frozen Yoghurt,-33.8932,18.5124,0,ChIJ05yF5vBdzB0RA36nRs6ls10
127,CANAL WALK CT,BROCKA,-33.891751,18.5124033,4.2,ChIJU9E3kg9czB0RvKeDNL0sXKA
127,CANAL WALK CT,PRIMI Piatti,-33.8941,18.5113,0,ChIJzcMlaUtdzB0R9LGnuJ_3RPM
127,CANAL WALK CT,Jakura Sushi Express,-33.8941,18.5113,0,ChIJ4ffLI-5dzB0RBrFxktvZM9g
127,CANAL WALK CT,Menchies Self Serve Frozen Yogurt,-33.8941,18.51139999999999,0,ChIJr0muH5ZdzB0RbKpFHd-S_z8
127,CANAL WALK CT,Boesmanland Biltong,-33.891599,18.512424,3.4,ChIJFeCE5g9czB0Ra5IC8Pz3iME
127,CANAL WALK CT,woolies cafe,-33.8942719,18.5101961,0,ChIJq-7xUI9dzB0R01c1M-GehQA
127,CANAL WALK CT,Tasty Bites Canal Walk,-33.8939042,18.509223,4.3,ChIJuQYYQHJdzB0Rj8rYPXXbF-M
127,CANAL WALK CT,W Cafe,-33.89434199999999,18.5105842,3.6,ChIJrWZB1hFczB0RDYQ7mBvaq5k
127,CANAL WALK CT,Wimpy,-33.8942748,18.5097017,3.8,ChIJa2C-KxddzB0RNoRU5fqddEc
127,CANAL WALK CT,Bootlegger Coffee Company,-33.8903419,18.5102527,4.2,ChIJodORsxpczB0RGlO99xorGLY
127,CANAL WALK CT,KAUAI Canal Walk,-33.89275,18.5145138,4.1,ChIJ2QP7oQ9czB0RwvEbsV_pD9I
127,CANAL WALK CT,KAUAI,-33.8927498,18.5145736,5,ChIJUX9OAHRdzB0Rd0QP_t7tz24
127,CANAL WALK CT,Towers Restaurant,-33.8944661,18.5071366,4.4,ChIJux_vwBBczB0RoJqGNE9eknc
127,CANAL WALK CT,KFC Canal Walk Shell,-33.8922527,18.5147771,3,ChIJE7Just5dzB0RqlWUJUiyz3Q
127,CANAL WALK CT,Surf n Fries Canal Walk,-33.89277200000001,18.5149529,4.3,ChIJoQMpy8NdzB0RH00NVj7mR90
127,CANAL WALK CT,Sweetbeet,-33.89277200000001,18.5149529,0,ChIJ8T30igFdzB0RIE5xANwfTXo
127,CANAL WALK CT,The Slug & Lettuce - Century City,-33.8938178,18.5062561,4.1,ChIJU56OwxBczB0R_dFRzNsdDcE
127,CANAL WALK CT,Cincin Restaurant,-33.8937,18.5059,4.4,ChIJW6_LwBBczB0RFkr56CLVc-o
242,CAVENDISH SQUARE CT,The Vineyard,-33.97909,18.458755,4.6,ChIJW79dPsxCzB0R1o6l4o5o1jA
242,CAVENDISH SQUARE CT,Royale Eatery,-33.9794737,18.4636979,4.5,ChIJpYqQ7W9nzB0RP_shH-4N9Xo
242,CAVENDISH SQUARE CT,Steers,-33.97991899999999,18.463062,3.4,ChIJ8bn_Hs5CzB0RLub8QtnwWMM
242,CAVENDISH SQUARE CT,Mugg & Bean Cavendish Square,-33.98030730000001,18.4629571,4.2,ChIJe9_W4dFCzB0RSaKk8JNNps0
242,CAVENDISH SQUARE CT,Fishaways,-33.980002,18.463114,4.1,ChIJLcMOgc5CzB0RJ817z-MULcM
242,CAVENDISH SQUARE CT,Cinnabon,-33.9800975,18.4633757,3.1,ChIJxSi359FCzB0Ri4Ti4oJZLJM
242,CAVENDISH SQUARE CT,Simply Asia Cavendish,-33.97978579999999,18.4631472,3.8,ChIJLcMOgc5CzB0RVhpSKdG1g9A
242,CAVENDISH SQUARE CT,Debonairs Pizza,-33.979748,18.463219,3,ChIJLcMOgc5CzB0R6YE2tkykaAk
242,CAVENDISH SQUARE CT,Burger King Cavendish,-33.97975350000001,18.4633361,4,ChIJZRKJ4tFCzB0Rley8pI0BKtg
242,CAVENDISH SQUARE CT,McDonald's Cavendish Square,-33.97966750000001,18.4637447,3.8,ChIJqyZQ-9FCzB0RbotoKxYBzf4
242,CAVENDISH SQUARE CT,Spur International,-33.979989,18.46411819999999,0,ChIJsc6q79FCzB0RfWqoDrWDn-w
242,CAVENDISH SQUARE CT,Limnos Bakers.,-33.97994800000001,18.464858,3.3,ChIJFRKcBtJCzB0RO4x3iQccvPM
242,CAVENDISH SQUARE CT,Nuri Sushi Express Cavendish,-33.978747,18.4640278,4.1,ChIJrer-GtJCzB0RI9B3QmA69IY
242,CAVENDISH SQUARE CT,CA ONE TABLE,-33.9786196,18.4639912,4.2,ChIJb9bIGtJCzB0RNDlhDdh13PQ
242,CAVENDISH SQUARE CT,McDonald's Claremont,-33.98149,18.4654682,3.7,ChIJu-OkstFCzB0Rn2iDYUASDfs
242,CAVENDISH SQUARE CT,Steers,-33.9767903,18.4643976,4.2,ChIJlXBHZNJCzB0RJ25g6x4unJo
242,CAVENDISH SQUARE CT,Hamachi restaurant Claremont,-33.982999,18.466542,4.3,ChIJpWsGi9BCzB0RdSADV4PWNMM
242,CAVENDISH SQUARE CT,Col'Cacchio - Cavendish,-33.9806754,18.4635884,4.1,ChIJ2zvnAs5CzB0RK1pscC0O-qs
242,CAVENDISH SQUARE CT,Rodeo Spur Steak Ranch (Halaal),-33.9812358,18.46475909999999,4,ChIJy8KaydFCzB0RR1cNu-Vciug
242,CAVENDISH SQUARE CT,Passage To India,-33.9809,18.4639,4.5,ChIJ8-RlHM5CzB0RAPJ5Ed3xi1c
242,CAVENDISH SQUARE CT,Southern Cross Seafood Deli,-33.979755,18.46795299999999,0,ChIJA4XfQNFCzB0RHvG3JSEocyc
242,CAVENDISH SQUARE CT,Hong Japanese Restaurant,-33.9797756,18.4657783,4.2,ChIJl9wkm9FCzB0RC_wvir6OikQ
242,CAVENDISH SQUARE CT,Ottawa Spur Steak Ranch,-33.9799786,18.4641463,4,ChIJQ1JH-tFCzB0RefzsHssCHrk
242,CAVENDISH SQUARE CT,Tortilla Modern Mexican - Cavendish Square,-33.9800578,18.46326,3.3,ChIJG672wqBDzB0R4o9TBYtdQrg
242,CAVENDISH SQUARE CT,My Food,-33.98029400000001,18.4633769,0,ChIJcauA4dFCzB0RP0YYRHfhvBE
242,CAVENDISH SQUARE CT,Gourmet India Cavendish Square,-33.979875,18.4630956,3.9,ChIJxSi359FCzB0RDhMhT99-gAc
242,CAVENDISH SQUARE CT,Mugg & Bean Upper Cavendish,-33.9805132,18.462734,0,ChIJNfu4LAdDzB0Rr5d2ujdTk_w
242,CAVENDISH SQUARE CT,Limnos,-33.9799914,18.4635091,4,ChIJh2KkqDtDzB0RBr_9_AJ7zU0
242,CAVENDISH SQUARE CT,Nando's Cavendish Square,-33.98014000000001,18.463657,3.9,ChIJ_WbH4TlDzB0RvyviqOuQwy4
242,CAVENDISH SQUARE CT,Debonairs Pizza,-33.98,18.4638,0,ChIJO8AcsnVDzB0RCLB8uFbCQY0
242,CAVENDISH SQUARE CT,KAUAI Cavendish,-33.98030080000001,18.4639749,4.2,ChIJ7a2PHM5CzB0RidX4d6srdEE
242,CAVENDISH SQUARE CT,Scoozi,-33.98095310000001,18.4627406,0,ChIJd0hgIM5CzB0RyU_TJU2zxzw
242,CAVENDISH SQUARE CT,Sushi Box Claremont,-33.9800968,18.464036,0,ChIJmcO92VdDzB0RZPpyX_muFa0
242,CAVENDISH SQUARE CT,Salushi,-33.980189,18.462116,4.8,ChIJgyQ0imRDzB0RoHLtJYRar9M
242,CAVENDISH SQUARE CT,Salushi Express,-33.980189,18.462116,4.9,ChIJc41rpStdzB0RsJc_SBlFWaA
242,CAVENDISH SQUARE CT,Mugg and Bean on the Move,-33.9810876,18.4629697,0,ChIJv_NFmjxDzB0R_0VnrOqccpc
242,CAVENDISH SQUARE CT,Ocean Basket Cavendish,-33.98007510000001,18.4641226,4.1,ChIJzRT76NFCzB0RSevWndl4WAo
242,CAVENDISH SQUARE CT,Simply Asia,-33.9809,18.4639,0,ChIJM7ZruZJDzB0RbpzJZ5NY9lU
242,CAVENDISH SQUARE CT,PRIMI Cavendish,-33.9797367,18.4640756,4.2,ChIJl2xJ59FCzB0RQxjHNbsJoIA
242,CAVENDISH SQUARE CT,Rootbar - 20 on Vineyard,-33.97938599999999,18.463669,0,ChIJ_49EmZVDzB0RkGmkRor4jM4
242,CAVENDISH SQUARE CT,Knead Bakery & Cafe - Claremont.,-33.97938599999999,18.463669,4,ChIJIcYKfTRDzB0RFr8cC8Prv3k
242,CAVENDISH SQUARE CT,Rootbar - 20 on Vineyard,-33.97938599999999,18.463669,4.6,ChIJXWlOgi1dzB0RSfjnwVcVyzE
242,CAVENDISH SQUARE CT,Zoop! Soups, Southern Suburbs,-33.98103100000001,18.463781,5,ChIJy-W3bitDzB0ReLZedcgnyKo
242,CAVENDISH SQUARE CT,Sticky BBQ Cavendish Mall,-33.98103100000001,18.463781,3.7,ChIJ-59ZRXlDzB0RTxtXtyIQEyA
242,CAVENDISH SQUARE CT,Hudsons,-33.9792538,18.4628834,4.2,ChIJHygMeDtDzB0RgwRO837hDDQ
242,CAVENDISH SQUARE CT,KAUAI Claremont,-33.9793835,18.4638965,5,ChIJGXvg0aZDzB0R7KXZJ2SFLBc
242,CAVENDISH SQUARE CT,The Poke Co,-33.979283,18.463976,4.8,ChIJd-8rOx9DzB0R2KnaA2cUCeg
242,CAVENDISH SQUARE CT,Tiger's Milk Claremont,-33.97895959999999,18.4635339,4.2,ChIJj7Y0CdJCzB0Rw0AxGXtKThA
